hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum
210024,44071,MD,210024,MEDSTAR UNION MEMORIAL HOSPITAL,201 EAST UNIVERSITY PARKWAY,BALTIMORE,21218,Short Term,24510,TRUE,209.7,209.7,188,149.1,149.1,14.6,8.4,0,0,188,26,26,18.6,18.6,-999999,-999999,,,,1468,1468,1316,1044,1044,102,59,0,0,1316,182,182,130,130,21,11,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,14,0,-999999,-999999,-999999,4,-999999,-999999,-999999,0,0,167,53,0,0,-999999,6,11,18,9,8,0,0,779,
210029,44071,MD,210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,4940 EASTERN AVENUE,BALTIMORE,21224,Short Term,24510,TRUE,462.7,407.7,407.7,379.3,332.7,14.3,13.3,-999999,-999999,462.2,88.2,63.7,75.8,52.8,-999999,-999999,,,,2776,2446,2446,2276,1996,86,80,-999999,-999999,2773,529,382,455,317,18,18,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,16,0,4,0,-999999,-999999,-999999,5,-999999,0,-999999,49,62,-999999,4,10,10,8,15,8,6,0,-999999,842,
210013,44071,MD,210013,"GRACE MEDICAL CENTER, INC",2000 W BALTIMORE STREET,BALTIMORE,21223,Short Term,24510,TRUE,76,76,28,21,21,0,0,0,0,28,0,0,0,0,0,0,,,,532,532,196,147,147,0,0,0,0,196,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,0,0,0,0,,,,,,,,,,0,,0,,,,,,,,,,0,265,
210002,44071,MD,210002,UNIVERSITY OF MARYLAND MEDICAL CENTER,22 SOUTH  GREENE STREET,BALTIMORE,21201,Short Term,24510,TRUE,1036.3,,,463.9,,,,,,543,199.3,,167,,,,,,,7254,,,3247,,,,,,3801,1395,,1169,,,,,,,7,0,0,7,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,11,,,,,,,,,,,147,86,,,,,,,,,,,1034,
210008,44071,MD,210008,MERCY MEDICAL CENTER INC,301 SAINT PAUL PLACE,BALTIMORE,21202,Short Term,24510,TRUE,170,170,149,115.6,115.6,-999999,-999999,0,0,149,15,15,5.6,5.6,-999999,-999999,,,,1190,1190,1043,809,809,24,24,0,0,1043,105,105,39,39,7,7,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,-999999,0,-999999,-999999,0,0,87,0,0,0,0,0,0,0,0,0,0,0,774,
210056,44071,MD,210056,MEDSTAR GOOD SAMARITAN HOSPITAL,5601 LOCH RAVEN BOULEVARD,BALTIMORE,21239,Short Term,24510,TRUE,185,185,185,159.7,159.7,27.4,14.3,0,0,185,15.3,15.3,11.1,11.1,-999999,-999999,,,,1295,1295,1295,1118,1118,192,100,0,0,1295,107,107,78,78,27,20,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6,0,0,0,0,-999999,-999999,-999999,-999999,0,0,174,89,0,-999999,9,9,16,18,22,12,0,0,680,
210011,44071,MD,210011,SAINT AGNES HOSPITAL,900 CATON AVENUE,BALTIMORE,21229,Short Term,24510,TRUE,228.5,213.5,180.7,160.5,150.8,7.7,7,0,0,195.7,25,14.7,20.8,12.8,5.2,5.2,,,,1371,1281,1084,963,905,46,42,0,0,1174,150,88,125,77,31,31,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,6,0,0,0,-999999,-999999,-999999,-999999,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,995,
210034,44071,MD,210034,MEDSTAR HARBOR HOSPITAL,3001 SOUTH  HANOVER STREET,BALTIMORE,21225,Short Term,24510,TRUE,169,150,150,129.6,116.7,13.9,5.3,-999999,-999999,169,25.3,19.6,17.3,14.1,-999999,-999999,,,,1183,1050,1050,907,817,97,37,6,-999999,1183,177,137,121,99,5,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6,0,0,-999999,-999999,-999999,-999999,-999999,0,0,0,109,41,-999999,10,13,5,-999999,4,-999999,-999999,0,-999999,646,
210038,44071,MD,210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,827 LINDEN AVENUE,BALTIMORE,21201,Short Term,24510,TRUE,130.6,143,83.5,64.9,74,9,7.5,0,0,76.6,16.6,17.5,14.6,15,5,-999999,,,,914,572,334,454,296,27,15,0,0,536,116,70,102,60,15,7,,,,7,4,4,7,4,3,2,3,2,7,7,4,7,4,3,3,0,0,0,-999999,,0,0,0,-999999,0,0,0,-999999,0,,29,0,0,0,-999999,-999999,-999999,-999999,-999999,8,0,464,
210012,44071,MD,210012,SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVENUE,BALTIMORE,21215,Short Term,24510,TRUE,478,,343,319.6,295.3,26.4,10.1,-999999,-999999,389,59,35,39.6,22.3,5.7,-999999,,,,3346,,2401,2237,2067,185,71,17,-999999,2723,413,245,277,156,40,10,,,,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,,,,-999999,-999999,,-999999,,0,0,,41,-999999,,7,-999999,4,11,6,10,0,7,1059,
210009,44071,MD,210009,"JOHNS HOPKINS HOSPITAL, THE",600 NORTH  WOLFE STREET,BALTIMORE,21287,Short Term,24510,TRUE,1024.5,808,805,862,671.3,18,15.3,4,-999999,1021.5,203.3,126.3,172.2,100.7,6.2,5,,,,6147,4848,4830,5172,4028,108,92,24,22,6129,1220,758,1033,604,37,30,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,24,-999999,-999999,5,4,-999999,6,-999999,0,0,0,82,64,-999999,7,16,10,7,10,5,7,0,9,1235,
210027,44064,MD,210027,U P M C WESTERN MARYLAND,12500 WILLOWBROOK ROAD,CUMBERLAND,21502,Short Term,24001,TRUE,191,191,170,156,156,5.6,5.6,0,0,170,28,28,12.6,12.6,-999999,-999999,,,,1337,1337,1190,1092,1092,39,39,0,0,1190,196,196,88,88,15,15,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,,0,-999999,,-999999,0,-999999,0,0,0,49,0,,,,,0,0,0,,0,0,667,
210023,44064,MD,210023,ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,ANNAPOLIS,21401,Short Term,24003,TRUE,439,,,259.3,,28.7,16.1,0,0,326,22.1,22.1,22.1,22.3,4,4,,,,3073,,,1815,,201,113,0,0,2282,155,155,155,134,28,28,,,,7,0,0,7,0,7,7,7,7,7,7,7,7,6,7,7,0,0,0,24,0,-999999,4,6,-999999,-999999,4,-999999,-999999,0,,87,0,23,47,4,4,4,-999999,4,0,-999999,1457,
210043,44064,MD,210043,UMD BALTIMORE WASHINGTON  MEDICAL CENTER,301 HOSPITAL DRIVE,GLEN BURNIE,21061,Short Term,24003,TRUE,218.1,212.4,211.3,194.3,193.6,29.1,10.4,-999999,0,211.1,26.6,26.7,25.1,25.1,5.4,-999999,,,,1527,1487,1479,1360,1355,204,73,-999999,0,1478,186,187,176,176,38,22,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,,,,,,,,,,,0,9,,,,,,,,,,,1351,
210015,44064,MD,210015,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,9000 FRANKLIN SQUARE DRIVE,BALTIMORE,21237,Short Term,24005,TRUE,446,395.4,387.4,335.1,302.7,47.7,21,-999999,0,438,64,42,39.9,25.1,8.1,6.4,,,,3122,2768,2712,2346,2119,334,147,-999999,0,3066,448,294,279,176,57,45,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,25,0,-999999,5,-999999,8,6,-999999,-999999,0,0,265,153,0,18,7,5,23,36,39,24,-999999,-999999,1272,
210040,44064,MD,210040,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,21133,Short Term,24005,TRUE,226.1,,177.1,156.6,156.6,22.6,10.3,0,0,177.1,17,17,12.7,12.7,4.7,-999999,,,,1583,,1240,1096,1096,158,72,0,0,1240,119,119,89,89,33,17,,,,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,,,,,-999999,-999999,,,0,0,,33,-999999,-999999,,-999999,8,6,-999999,5,0,0,743,
210063,44064,MD,210063,UNIVERSITY OF MD ST JOSEPH MEDICAL CENTER,7601 OSLER DRIVE,TOWSON,21204,Short Term,24005,TRUE,149.6,144.7,131.1,120.7,121,27.1,9,-999999,0,135.6,14.3,14.3,10.9,10.9,-999999,0,,,,1047,1013,918,845,847,190,63,-999999,0,949,100,100,76,76,8,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11,,,,,,,,,,,,61,,,,,,,,,,,639,
210044,44064,MD,210044,GREATER BALTIMORE MEDICAL CENTER,6701 NORTH  CHARLES STREET,BALTIMORE,21204,Short Term,24005,TRUE,371,357,215,172.3,170.9,27.6,14.4,0,0,229,24,24,14.3,14.3,-999999,-999999,,,,2597,2499,1505,1206,1196,193,101,0,0,1603,168,168,100,100,10,10,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,12,0,-999999,-999999,0,-999999,-999999,-999999,-999999,0,0,119,104,0,4,13,11,12,17,22,25,0,-999999,768,
210039,44064,MD,210039,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,20678,Short Term,24009,TRUE,77,73.5,57,52.2,52.2,-999999,-999999,0,0,57,5.4,5.4,5,5,-999999,-999999,,,,385,294,285,261,261,7,6,0,0,285,27,27,25,25,8,5,,,,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,-999999,,,,,-999999,-999999,,0,0,0,58,-999999,0,0,-999999,0,0,0,0,0,0,0,456,
210033,44064,MD,210033,CARROLL HOSPITAL CENTER,200 MEMORIAL AVENUE,WESTMINSTER,21157,Short Term,24013,TRUE,175.3,,127.3,119.1,117.7,13,-999999,0,0,135.3,10.1,10.1,7.7,7.7,-999999,-999999,,,,1227,,891,834,824,91,26,0,0,947,71,71,54,54,12,6,,,,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,,,,,,,,,,0,,41,,,,,,,,,,-999999,699,
210032,44064,MD,210032,UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET,ELKTON,21921,Short Term,24015,TRUE,76,76,65.9,54.4,54.4,6.7,-999999,0,0,65.9,7.1,7.1,4.7,4.7,-999999,0,,,,532,532,461,381,381,47,15,0,0,461,50,50,33,33,6,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,0,-999999,0,0,0,0,,14,0,0,-999999,-999999,-999999,7,-999999,-999999,0,0,,
210035,44064,MD,210035,UMD CHARLES REGIONAL  MEDICAL CENTER,5 GARRETT AVENUE,LA PLATA,20646,Short Term,24017,TRUE,122,,,78.7,70.5,5.3,5.3,0,0,,15,,5.7,5.7,-999999,-999999,,,,854,,,551,141,37,37,0,0,,105,,40,40,4,4,,,,7,0,0,7,2,7,7,7,7,0,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,,,,,,,,,,,758,
210005,44064,MD,210005,FREDERICK HEALTH HOSPITAL,400 WEST SEVENTH ST,FREDERICK,21701,Short Term,24021,TRUE,342.2,266.6,237,197.4,151.2,9.1,5,0,0,304.2,18,18,10.2,10.2,-999999,-999999,,,,1711,1333,1185,987,756,64,35,0,0,1521,90,90,51,51,8,-999999,,,,5,5,5,5,5,7,7,7,7,5,5,5,5,5,7,7,0,0,0,4,,0,0,-999999,0,-999999,0,0,0,,45,22,,-999999,-999999,-999999,-999999,-999999,4,-999999,0,,642,
210017,44064,MD,210017,GARRETT COUNTY MEMORIAL HOSPITAL,251 NORTH  FOURTH STREET,OAKLAND,21550,Short Term,24023,FALSE,36,,,15,,-999999,-999999,0,0,32,4,,-999999,,0,,,,,144,,,60,,-999999,-999999,0,0,128,16,,7,,0,,,,,4,0,0,4,0,4,4,4,4,4,4,0,4,0,4,0,0,0,0,-999999,,0,,,,-999999,,,0,,0,0,,,0,0,0,0,0,,0,,0,
210049,44064,MD,210049,UMD UPPER CHESAPEAKE MEDICAL CENTER,500 UPPER CHESAPEAKE DRIVE,BEL AIR,21014,Short Term,24025,TRUE,228.1,228.1,156,144.3,143.4,23.9,7.6,0,0,156,25,25,21.7,21.4,5.7,-999999,,,,1597,1597,936,1010,1004,167,53,0,0,936,175,175,152,150,40,21,,,,7,7,6,7,7,7,7,7,7,6,7,7,7,7,7,7,0,0,0,8,0,-999999,-999999,0,-999999,-999999,-999999,0,0,-999999,,35,0,-999999,-999999,-999999,5,-999999,13,8,0,0,842,
210006,44064,MD,210006,UNIVERSITY OF MD HARFORD MEMORIAL HOSPITAL,501 SOUTH  UNION AVENUE,HAVRE DE GRACE,21078,Short Term,24025,TRUE,91.6,91.6,58.7,53.9,53.9,10,-999999,0,0,59.3,5.7,5.7,4.7,4.7,-999999,-999999,,,,641,641,411,377,377,70,12,0,0,415,40,40,33,33,10,7,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,,,-999999,,-999999,,,,0,0,,10,0,0,0,-999999,4,4,-999999,0,0,0,393,
210048,44064,MD,210048,HOWARD COUNTY GENERAL HOSPITAL,5755 CEDAR LANE,COLUMBIA,21044,Short Term,24027,TRUE,332,290,290,213,205.8,18.3,17.8,-999999,0,332,55,30,20,14.3,-999999,-999999,,,,1328,1160,1160,852,823,73,71,-999999,0,1328,220,120,80,57,12,11,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,7,-999999,-999999,-999999,0,-999999,-999999,-999999,0,0,0,70,55,0,6,16,10,4,-999999,6,10,0,0,546,
210030,44064,MD,210030,UMD SHORE MEDICAL CTR AT CHESTERTOWN,100 BROWN STREET,CHESTERTOWN,21620,Short Term,24029,FALSE,35,35,9,8.3,8.3,-999999,0,-999999,-999999,9,-999999,-999999,0,0,0,0,,,,245,245,63,58,58,14,0,-999999,-999999,63,14,14,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,,,,,,,,-999999,-999999,0,,5,,,0,0,0,-999999,0,-999999,0,0,184,
210022,44064,MD,210022,SUBURBAN HOSPITAL,8600 OLD GEORGETOWN ROAD,BETHESDA,20814,Short Term,24031,TRUE,260.8,255.8,234,195.5,195.3,6.5,6.5,0,0,239,34.8,34.8,27,27,6.5,6.5,,,,1043,1023,936,782,781,26,26,0,0,956,139,139,108,108,26,26,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,10,-999999,0,-999999,0,-999999,-999999,-999999,-999999,0,0,48,20,0,0,-999999,0,-999999,-999999,5,9,0,0,405,
210057,44064,MD,210057,ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,9901 MEDICAL CENTER DRIVE,ROCKVILLE,20850,Short Term,24031,TRUE,546,546,431,327.1,326.6,17.1,6.4,0,0,431,26,26,13.7,13.7,-999999,-999999,,,,3822,3822,3017,2290,2286,120,45,0,0,3017,182,182,96,96,8,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6,0,-999999,0,-999999,-999999,0,0,-999999,0,0,,101,-999999,7,8,11,13,28,8,25,0,0,1186,
210065,44064,MD,210065,HOLY CROSS GERMANTOWN HOSPITAL,19801 OBSERVATION DRIVE,GERMANTOWN,20876,Short Term,24031,TRUE,110,102,91,77.3,74.4,12.9,11.9,0,0,99,23,15,10.6,8.6,-999999,-999999,,,,770,714,637,541,521,90,83,0,0,693,161,105,74,60,12,12,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0,0,0,-999999,0,-999999,0,-999999,0,0,134,0,0,0,0,0,0,0,0,0,0,0,460,
210004,44064,MD,210004,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,20910,Short Term,24031,TRUE,444,394,370,346,299.1,27,22.3,0,0,420,115.3,65.3,89.3,44,12,10.9,,,,3108,2758,2590,2422,2094,189,156,0,0,2940,807,457,625,308,84,76,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0,0,-999999,-999999,0,-999999,0,0,0,0,309,-999999,0,0,0,0,0,-999999,0,0,-999999,0,1073,
210018,44064,MD,210018,MEDSTAR MONTGOMERY MEDICAL CENTER,18101 PRINCE PHILIP DRIVE,OLNEY,20832,Short Term,24031,TRUE,171,144,144,87.3,84.1,12.9,8.1,0,0,171,38,30,19.1,18.7,4.1,-999999,,,,1197,1008,1008,611,589,90,57,0,0,1197,266,210,134,131,29,22,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0,-999999,0,0,-999999,0,-999999,-999999,0,0,165,23,0,0,4,-999999,-999999,-999999,-999999,13,0,0,481,
210003,44064,MD,210003,UMD PRINCE GEORGE'S HOSPITAL CTR,3001 HOSPITAL DRIVE,CHEVERLY,20785,Short Term,24033,TRUE,205,205,170.3,136.7,136.7,37,19.6,0,0,170.3,39.1,39.1,36.7,36.7,5.9,5.7,,,,1435,1435,1192,957,957,259,137,0,0,1192,274,274,257,257,41,40,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,18,-999999,,,-999999,9,-999999,-999999,-999999,0,,353,13,,5,-999999,0,-999999,-999999,-999999,-999999,0,,1402,
210051,44064,MD,210051,DOCTORS'  COMMUNITY HOSPITAL,8118 GOOD LUCK ROAD,LANHAM,20706,Short Term,24033,TRUE,326,326,211,162.4,162.4,33.3,14.9,0,0,211,39,39,22.1,22.1,6.7,5.6,,,,2282,2282,1477,1137,1137,233,104,0,0,1477,273,273,155,155,47,39,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0,0,-999999,-999999,-999999,-999999,0,-999999,0,0,84,40,0,6,5,4,9,8,4,4,0,0,782,
210060,44064,MD,210060,ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CTR,11711 LIVINGSTON ROAD,FORT WASHINGTON,20744,Short Term,24033,TRUE,53,53,37,16.1,16.1,5.1,4.6,0,0,37,16,16,-999999,-999999,-999999,-999999,,,,371,371,259,113,113,36,32,0,0,259,112,112,27,27,10,10,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,,,,,,,,,,0,,0,,,,,,,,,,0,418,
210016,44064,MD,210016,ADVENTIST HEALTHCARE WHITE OAK MEDICAL CENTER,11890 HEALING WAY,SILVER SPRING,20904,Short Term,24033,TRUE,282,282,247,179.9,179.9,38.7,24.7,0,0,247,26,26,17.9,17.9,4.4,-999999,,,,1974,1974,1729,1259,1259,271,173,0,0,1729,182,182,125,125,31,26,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,17,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0,,102,-999999,12,15,9,12,19,7,26,-999999,0,617,
210062,44064,MD,210062,MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,7503 SURRATTS ROAD,CLINTON,20735,Short Term,24033,TRUE,238,222,222,159.6,156.1,26.7,16,0,0,238,38,30,21.9,19.4,7.7,5,,,,1666,1554,1554,1117,1093,187,112,0,0,1666,266,210,153,136,54,35,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,14,0,0,-999999,0,-999999,-999999,0,8,0,0,206,83,0,5,4,8,15,17,11,11,12,-999999,788,
210028,44064,MD,210028,MEDSTAR SAINT MARY'S HOSPITAL,25500 POINT LOOKOUT ROAD,LEONARDTOWN,20650,Short Term,24037,TRUE,145,125,95.7,69.6,68.4,9.4,-999999,0,0,105.7,12,12,5,5,-999999,-999999,,,,1015,250,670,487,479,66,22,0,0,740,84,84,35,35,10,7,,,,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,-999999,0,0,0,0,0,-999999,0,0,122,73,0,17,15,8,9,11,9,4,0,0,723,
210037,44064,MD,210037,UMD SHORE MEDICAL CENTER AT EASTON,219 SOUTH  WASHINGTON STREET,EASTON,21601,Short Term,24041,TRUE,188,183,71.9,75,74.6,17.7,8,-999999,0,77,6.6,6.6,6.3,6.3,-999999,-999999,,,,1316,1281,503,525,522,124,56,-999999,0,539,46,46,44,44,23,12,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,10,-999999,,-999999,-999999,-999999,-999999,0,0,-999999,,,29,,,-999999,4,0,5,-999999,8,9,-999999,889,
210001,44064,MD,210001,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,21742,Short Term,24043,TRUE,371.9,363.9,206.7,191.4,188.9,24.1,7,-999999,0,214,24,24,12.7,12.7,-999999,-999999,,,,2603,2547,1447,1340,1322,169,49,-999999,0,1498,168,168,89,89,26,14,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,8,0,-999999,-999999,-999999,0,0,-999999,-999999,0,0,65,34,0,-999999,4,0,9,7,6,7,0,0,1137,
210019,44064,MD,210019,"TIDALHEALTH PENINSULA REGIONAL, INC",100 EAST CARROLL AVENUE,SALISBURY,21801,Short Term,24045,TRUE,467,467,349,244.7,224.9,12,10.9,0,0,355,86,86,33.3,33.3,-999999,-999999,,,,3269,3269,2443,1713,1574,84,76,0,0,2485,602,602,233,233,17,17,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0,0,0,-999999,-999999,0,-999999,-999999,0,0,19,-999999,0,0,0,-999999,0,0,-999999,0,0,0,1468,
210061,44064,MD,210061,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,21811,Short Term,24047,TRUE,52.9,52.7,44.3,40.6,40.6,-999999,-999999,-999999,-999999,44.3,8.6,8.6,7.6,7.6,-999999,-999999,,,,370,369,310,284,284,21,21,-999999,-999999,310,60,60,53,53,-999999,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,0,0,0,-999999,0,0,98,-999999,,,,,-999999,0,-999999,0,0,0,701,
210002,44064,MD,210002,UNIVERSITY OF MARYLAND MEDICAL CENTER,22 SOUTH  GREENE STREET,BALTIMORE,21201,Short Term,24510,TRUE,699.6,,,473.1,,29.3,12,0,0,569.3,204.1,,166.4,,,,,,,4897,,,3312,,88,36,0,0,3985,1429,,1165,,,,,,,7,0,0,7,0,3,3,3,3,7,7,0,7,0,0,0,0,0,0,9,,,,,,,,,,,234,50,,,,,,,,,,,1089,
210034,44064,MD,210034,MEDSTAR HARBOR HOSPITAL,3001 SOUTH  HANOVER STREET,BALTIMORE,21225,Short Term,24510,TRUE,204,185,185,134,122.4,14.3,5.6,-999999,0,204,33,23,18,14.1,-999999,-999999,,,,1428,1295,1295,938,857,100,39,-999999,0,1428,231,161,126,99,6,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,0,-999999,0,-999999,0,0,0,0,0,119,54,0,9,8,-999999,5,10,8,12,0,-999999,699,
